Employee ID,Predicted Band,Confidence (%),Training Needed,Training Topics,Promotion Ready,PIP Required,PIP Goals,Retention Risk,Wellbeing Flag,Recommended Actions,Priority,HR Summary
EMP0457,Low,89.6,False,,False,True,Develop 90-day performance recovery plan with measurable KPIs,Medium,False,⚠️  Schedule PIP review meeting within 2 weeks; 📅 Assign dedicated performance coach / mentor; 🟡 Moderate retention risk — quarterly engagement check-in advised,Urgent,[Urgent] Low performer (89.6% confidence). PIP required.Retention risk: Medium.
EMP0457,Low,78.2,False,,False,True,Develop 90-day performance recovery plan with measurable KPIs,Medium,True,⚠️  Schedule PIP review meeting within 2 weeks; 📅 Assign dedicated performance coach / mentor; 🟡 Moderate retention risk — quarterly engagement check-in advised; 🏥 Attendance (76%) is critically low — confidential wellbeing session recommended,Urgent,[Urgent] Low performer (78.2% confidence). PIP required.Retention risk: Medium.
EMP0457,Low,77.1,False,,False,True,Develop 90-day performance recovery plan with measurable KPIs,Medium,False,⚠️  Schedule PIP review meeting within 2 weeks; 📅 Assign dedicated performance coach / mentor; 🟡 Moderate retention risk — quarterly engagement check-in advised,Urgent,[Urgent] Low performer (77.1% confidence). PIP required.Retention risk: Medium.
EMP0458,Low,81.4,True,Role-specific technical skills bootcamp,False,True,Develop 90-day performance recovery plan with measurable KPIs,Medium,False,⚠️  Schedule PIP review meeting within 2 weeks; 📅 Assign dedicated performance coach / mentor; 🟡 Moderate retention risk — quarterly engagement check-in advised,Urgent,[Urgent] Low performer (81.4% confidence). Training: Role-specific technical skills bootcamp. PIP required.Retention risk: Medium.
EMP0458,Low,52.9,False,,False,True,Develop 90-day performance recovery plan with measurable KPIs,Medium,False,⚠️  Schedule PIP review meeting within 2 weeks; 📅 Assign dedicated performance coach / mentor; 🟡 Moderate retention risk — quarterly engagement check-in advised,Urgent,[Urgent] Low performer (52.9% confidence). PIP required.Retention risk: Medium.
EMP0458,Medium,59.3,False,,False,False,,Low,False,📈 Near High-performer threshold — consider stretch project assignment,Normal,[Normal] Medium performer (59.3% confidence). Retention risk: Low.
EMP0458,Medium,56.6,False,,False,False,,Low,False,📈 Near High-performer threshold — consider stretch project assignment,Normal,[Normal] Medium performer (56.6% confidence). Retention risk: Low.
EMP0459,Medium,75.5,False,,False,False,,Low,False,📈 Near High-performer threshold — consider stretch project assignment,Normal,[Normal] Medium performer (75.5% confidence). Retention risk: Low.
EMP0459,Medium,54.3,False,,False,False,,Low,False,📈 Near High-performer threshold — consider stretch project assignment,Normal,[Normal] Medium performer (54.3% confidence). Retention risk: Low.
EMP0459,Medium,87.4,False,,False,False,,Low,False,📈 Near High-performer threshold — consider stretch project assignment,Normal,[Normal] Medium performer (87.4% confidence). Retention risk: Low.
EMP0459,Medium,76.4,False,,False,False,,Low,False,📈 Near High-performer threshold — consider stretch project assignment,Normal,[Normal] Medium performer (76.4% confidence). Retention risk: Low.
EMP0460,Medium,61.5,False,,False,False,,Low,False,📈 Near High-performer threshold — consider stretch project assignment,Normal,[Normal] Medium performer (61.5% confidence). Retention risk: Low.
EMP0460,Low,68.5,False,,False,True,Develop 90-day performance recovery plan with measurable KPIs,Medium,False,⚠️  Schedule PIP review meeting within 2 weeks; 📅 Assign dedicated performance coach / mentor; 🟡 Moderate retention risk — quarterly engagement check-in advised,Urgent,[Urgent] Low performer (68.5% confidence). PIP required.Retention risk: Medium.
EMP0460,Medium,64.9,False,,False,False,,Low,False,📈 Near High-performer threshold — consider stretch project assignment,Normal,[Normal] Medium performer (64.9% confidence). Retention risk: Low.
EMP0460,Medium,73.7,False,,False,False,,Low,False,📈 Near High-performer threshold — consider stretch project assignment,Normal,[Normal] Medium performer (73.7% confidence). Retention risk: Low.
EMP0461,Low,63.5,True,Role-specific technical skills bootcamp,False,True,Develop 90-day performance recovery plan with measurable KPIs,Medium,False,⚠️  Schedule PIP review meeting within 2 weeks; 📅 Assign dedicated performance coach / mentor; 🟡 Moderate retention risk — quarterly engagement check-in advised,Urgent,[Urgent] Low performer (63.5% confidence). Training: Role-specific technical skills bootcamp. PIP required.Retention risk: Medium.
EMP0461,Low,89.2,True,Role-specific technical skills bootcamp,False,True,Develop 90-day performance recovery plan with measurable KPIs,Medium,False,⚠️  Schedule PIP review meeting within 2 weeks; 📅 Assign dedicated performance coach / mentor; 🟡 Moderate retention risk — quarterly engagement check-in advised,Urgent,[Urgent] Low performer (89.2% confidence). Training: Role-specific technical skills bootcamp. PIP required.Retention risk: Medium.
EMP0461,Low,84.0,False,,False,True,Develop 90-day performance recovery plan with measurable KPIs,Medium,False,⚠️  Schedule PIP review meeting within 2 weeks; 📅 Assign dedicated performance coach / mentor; 🟡 Moderate retention risk — quarterly engagement check-in advised,Urgent,[Urgent] Low performer (84.0% confidence). PIP required.Retention risk: Medium.
EMP0461,Low,53.0,False,,False,True,Develop 90-day performance recovery plan with measurable KPIs,Medium,False,⚠️  Schedule PIP review meeting within 2 weeks; 📅 Assign dedicated performance coach / mentor; 🟡 Moderate retention risk — quarterly engagement check-in advised,Urgent,[Urgent] Low performer (53.0% confidence). PIP required.Retention risk: Medium.
EMP0462,Medium,69.6,False,,False,False,,Low,False,📈 Near High-performer threshold — consider stretch project assignment,Normal,[Normal] Medium performer (69.6% confidence). Retention risk: Low.
EMP0462,Low,87.2,True,Role-specific technical skills bootcamp,False,True,Develop 90-day performance recovery plan with measurable KPIs,Medium,False,⚠️  Schedule PIP review meeting within 2 weeks; 📅 Assign dedicated performance coach / mentor; 🟡 Moderate retention risk — quarterly engagement check-in advised,Urgent,[Urgent] Low performer (87.2% confidence). Training: Role-specific technical skills bootcamp. PIP required.Retention risk: Medium.
EMP0462,Medium,50.4,False,,False,False,,Low,False,📈 Near High-performer threshold — consider stretch project assignment,Normal,[Normal] Medium performer (50.4% confidence). Retention risk: Low.
EMP0462,Low,67.5,False,,False,True,Develop 90-day performance recovery plan with measurable KPIs,Medium,False,⚠️  Schedule PIP review meeting within 2 weeks; 📅 Assign dedicated performance coach / mentor; 🟡 Moderate retention risk — quarterly engagement check-in advised,Urgent,[Urgent] Low performer (67.5% confidence). PIP required.Retention risk: Medium.
EMP0463,Medium,75.6,True,Role-specific technical skills bootcamp,False,False,,Low,False,📚 Targeted skills development can unlock High performance in next quarter,Medium,[Medium] Medium performer (75.6% confidence). Training: Role-specific technical skills bootcamp. Retention risk: Low.
EMP0463,Medium,98.0,False,,False,False,,Low,False,📈 Near High-performer threshold — consider stretch project assignment,Normal,[Normal] Medium performer (98.0% confidence). Retention risk: Low.
EMP0463,Medium,87.9,False,,False,False,,Low,False,📈 Near High-performer threshold — consider stretch project assignment,Normal,[Normal] Medium performer (87.9% confidence). Retention risk: Low.
EMP0463,Medium,85.2,False,,False,False,,Low,False,📈 Near High-performer threshold — consider stretch project assignment,Normal,[Normal] Medium performer (85.2% confidence). Retention risk: Low.
EMP0464,Medium,75.8,False,,False,False,,Low,False,📈 Near High-performer threshold — consider stretch project assignment,Normal,[Normal] Medium performer (75.8% confidence). Retention risk: Low.
EMP0464,Medium,90.6,False,,False,False,,Low,False,📈 Near High-performer threshold — consider stretch project assignment,Normal,[Normal] Medium performer (90.6% confidence). Retention risk: Low.
EMP0464,Medium,95.2,False,,False,False,,Low,False,📈 Near High-performer threshold — consider stretch project assignment,Normal,[Normal] Medium performer (95.2% confidence). Retention risk: Low.
EMP0464,Medium,70.8,False,,False,False,,Low,False,📈 Near High-performer threshold — consider stretch project assignment,Normal,[Normal] Medium performer (70.8% confidence). Retention risk: Low.
EMP0465,Medium,79.1,False,,False,False,,Low,False,📈 Near High-performer threshold — consider stretch project assignment,Normal,[Normal] Medium performer (79.1% confidence). Retention risk: Low.
EMP0465,Medium,68.4,False,,False,False,,Low,False,📈 Near High-performer threshold — consider stretch project assignment,Normal,[Normal] Medium performer (68.4% confidence). Retention risk: Low.
EMP0465,Medium,77.7,False,,False,False,,Low,False,📈 Near High-performer threshold — consider stretch project assignment,Normal,[Normal] Medium performer (77.7% confidence). Retention risk: Low.
EMP0465,Medium,68.6,False,,False,False,,Low,False,📈 Near High-performer threshold — consider stretch project assignment,Normal,[Normal] Medium performer (68.6% confidence). Retention risk: Low.
EMP0466,Medium,59.7,False,,False,False,,Low,False,📈 Near High-performer threshold — consider stretch project assignment,Normal,[Normal] Medium performer (59.7% confidence). Retention risk: Low.
EMP0466,Medium,97.2,False,,False,False,,Low,False,📈 Near High-performer threshold — consider stretch project assignment,Normal,[Normal] Medium performer (97.2% confidence). Retention risk: Low.
EMP0466,Medium,67.4,False,,False,False,,Low,False,📈 Near High-performer threshold — consider stretch project assignment,Normal,[Normal] Medium performer (67.4% confidence). Retention risk: Low.
EMP0466,Medium,84.9,False,,False,False,,Low,False,📈 Near High-performer threshold — consider stretch project assignment,Normal,[Normal] Medium performer (84.9% confidence). Retention risk: Low.
EMP0467,Medium,97.5,False,,False,False,,Low,False,📈 Near High-performer threshold — consider stretch project assignment,Normal,[Normal] Medium performer (97.5% confidence). Retention risk: Low.
EMP0467,Medium,96.3,False,,False,False,,Low,False,📈 Near High-performer threshold — consider stretch project assignment,Normal,[Normal] Medium performer (96.3% confidence). Retention risk: Low.
EMP0467,Medium,94.5,False,,False,False,,Low,False,📈 Near High-performer threshold — consider stretch project assignment,Normal,[Normal] Medium performer (94.5% confidence). Retention risk: Low.
EMP0467,Medium,88.0,False,,False,False,,Low,False,📈 Near High-performer threshold — consider stretch project assignment,Normal,[Normal] Medium performer (88.0% confidence). Retention risk: Low.
EMP0468,Medium,74.8,False,,False,False,,Low,False,📈 Near High-performer threshold — consider stretch project assignment,Normal,[Normal] Medium performer (74.8% confidence). Retention risk: Low.
EMP0468,Low,57.6,False,,False,True,Develop 90-day performance recovery plan with measurable KPIs,Medium,False,⚠️  Schedule PIP review meeting within 2 weeks; 📅 Assign dedicated performance coach / mentor; 🟡 Moderate retention risk — quarterly engagement check-in advised,Urgent,[Urgent] Low performer (57.6% confidence). PIP required.Retention risk: Medium.
EMP0468,Medium,81.7,False,,False,False,,Low,True,🏥 Attendance (78%) is critically low — confidential wellbeing session recommended; 📈 Near High-performer threshold — consider stretch project assignment,Urgent,[Urgent] Medium performer (81.7% confidence). Retention risk: Low.
EMP0468,Low,58.7,True,Role-specific technical skills bootcamp,False,True,Develop 90-day performance recovery plan with measurable KPIs,Medium,False,⚠️  Schedule PIP review meeting within 2 weeks; 📅 Assign dedicated performance coach / mentor; 🟡 Moderate retention risk — quarterly engagement check-in advised,Urgent,[Urgent] Low performer (58.7% confidence). Training: Role-specific technical skills bootcamp. PIP required.Retention risk: Medium.
